lig1,lig2,Label,Label1,Label2,dir_1,dir_2,pre
ligand_0.pkl,ligand_1751.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1751.pkl,1.1893826723098755
ligand_0.pkl,ligand_1752.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1752.pkl,1.0619924068450928
ligand_0.pkl,ligand_1753.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1753.pkl,0.8568936586380005
ligand_0.pkl,ligand_1754.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1754.pkl,0.9900364875793457
ligand_0.pkl,ligand_1755.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1755.pkl,0.99921715259552
ligand_0.pkl,ligand_1756.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1756.pkl,0.9223848581314087
ligand_0.pkl,ligand_1757.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1757.pkl,0.8827128410339355
ligand_0.pkl,ligand_1758.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1758.pkl,0.5204981565475464
ligand_0.pkl,ligand_1759.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1759.pkl,1.0026956796646118
ligand_0.pkl,ligand_176.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_176.pkl,0.7640571594238281
ligand_0.pkl,ligand_1760.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1760.pkl,0.8217663764953613
ligand_0.pkl,ligand_1761.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1761.pkl,0.8743963837623596
ligand_0.pkl,ligand_1762.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1762.pkl,0.9308042526245117
ligand_0.pkl,ligand_1763.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1763.pkl,0.6336002349853516
ligand_0.pkl,ligand_1764.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1764.pkl,0.9049676656723022
ligand_0.pkl,ligand_1765.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1765.pkl,0.9909974336624146
ligand_0.pkl,ligand_1766.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1766.pkl,0.816362738609314
ligand_0.pkl,ligand_1767.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1767.pkl,0.899837851524353
ligand_0.pkl,ligand_1768.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1768.pkl,0.9604216814041138
ligand_0.pkl,ligand_1769.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1769.pkl,0.9968416690826416
ligand_0.pkl,ligand_177.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_177.pkl,0.933684229850769
ligand_0.pkl,ligand_1770.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1770.pkl,0.9262398481369019
ligand_0.pkl,ligand_1771.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1771.pkl,0.9340041875839233
ligand_0.pkl,ligand_1772.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1772.pkl,0.9842075109481812
ligand_0.pkl,ligand_1773.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1773.pkl,1.007480502128601
ligand_0.pkl,ligand_1774.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1774.pkl,1.040774941444397
ligand_0.pkl,ligand_1775.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1775.pkl,0.9280208349227905
ligand_0.pkl,ligand_1776.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1776.pkl,0.8108065128326416
ligand_0.pkl,ligand_1777.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1777.pkl,1.1652408838272095
ligand_0.pkl,ligand_1778.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1778.pkl,1.023398518562317
ligand_0.pkl,ligand_1779.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1779.pkl,0.9189745187759399
ligand_0.pkl,ligand_178.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_178.pkl,0.953719973564148
ligand_0.pkl,ligand_1780.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1780.pkl,0.9005309343338013
ligand_0.pkl,ligand_1781.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1781.pkl,0.9050875902175903
ligand_0.pkl,ligand_1782.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1782.pkl,0.991101861000061
ligand_0.pkl,ligand_1783.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1783.pkl,1.0196009874343872
ligand_0.pkl,ligand_1784.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1784.pkl,1.038370966911316
ligand_0.pkl,ligand_1785.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1785.pkl,0.9033175706863403
ligand_0.pkl,ligand_1786.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1786.pkl,0.7640514969825745
ligand_0.pkl,ligand_1787.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1787.pkl,1.0102741718292236
ligand_0.pkl,ligand_1788.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1788.pkl,0.8795579671859741
ligand_0.pkl,ligand_1789.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1789.pkl,1.111538052558899
ligand_0.pkl,ligand_179.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_179.pkl,0.8786759376525879
ligand_0.pkl,ligand_1790.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1790.pkl,0.8907934427261353
ligand_0.pkl,ligand_1791.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1791.pkl,0.9385112524032593
ligand_0.pkl,ligand_1792.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1792.pkl,0.8592947721481323
ligand_0.pkl,ligand_1793.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1793.pkl,0.8452011942863464
ligand_0.pkl,ligand_1794.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1794.pkl,0.9562760591506958
ligand_0.pkl,ligand_1795.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1795.pkl,1.121645450592041
ligand_0.pkl,ligand_1796.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1796.pkl,0.970482587814331
ligand_0.pkl,ligand_1797.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1797.pkl,0.8903752565383911
ligand_0.pkl,ligand_1798.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1798.pkl,0.9593824148178101
ligand_0.pkl,ligand_1799.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1799.pkl,0.5682613253593445
ligand_0.pkl,ligand_18.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_18.pkl,0.9029744863510132
ligand_0.pkl,ligand_180.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_180.pkl,0.884274959564209
ligand_0.pkl,ligand_1800.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1800.pkl,0.9238332509994507
ligand_0.pkl,ligand_1801.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1801.pkl,0.9248838424682617
ligand_0.pkl,ligand_1802.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1802.pkl,0.991234540939331
ligand_0.pkl,ligand_1803.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1803.pkl,0.9168757200241089
ligand_0.pkl,ligand_1804.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1804.pkl,0.9924405813217163
ligand_0.pkl,ligand_1805.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1805.pkl,0.9255027770996094
ligand_0.pkl,ligand_1806.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1806.pkl,0.9594453573226929
ligand_0.pkl,ligand_1807.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1807.pkl,0.9188917875289917
ligand_0.pkl,ligand_1808.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1808.pkl,0.9167314767837524
ligand_0.pkl,ligand_1809.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1809.pkl,0.9893397092819214
ligand_0.pkl,ligand_181.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_181.pkl,0.9571413993835449
ligand_0.pkl,ligand_1810.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1810.pkl,0.7888705730438232
ligand_0.pkl,ligand_1811.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1811.pkl,0.901273250579834
ligand_0.pkl,ligand_1812.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1812.pkl,0.9426542520523071
ligand_0.pkl,ligand_1813.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1813.pkl,0.9023004770278931
ligand_0.pkl,ligand_1814.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1814.pkl,0.8015391826629639
ligand_0.pkl,ligand_1815.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1815.pkl,0.9213019609451294
ligand_0.pkl,ligand_1816.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1816.pkl,0.7930895090103149
ligand_0.pkl,ligand_1817.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1817.pkl,0.846012532711029
ligand_0.pkl,ligand_1818.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1818.pkl,0.6886728405952454
ligand_0.pkl,ligand_1819.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1819.pkl,0.9070490598678589
ligand_0.pkl,ligand_182.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_182.pkl,1.0521268844604492
ligand_0.pkl,ligand_1820.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1820.pkl,1.047406554222107
ligand_0.pkl,ligand_1821.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1821.pkl,1.0219446420669556
ligand_0.pkl,ligand_1822.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1822.pkl,0.9828921556472778
ligand_0.pkl,ligand_1823.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1823.pkl,1.0675671100616455
ligand_0.pkl,ligand_1824.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1824.pkl,1.0517375469207764
ligand_0.pkl,ligand_1825.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1825.pkl,0.9527515172958374
ligand_0.pkl,ligand_1826.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1826.pkl,0.9541912078857422
ligand_0.pkl,ligand_1827.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1827.pkl,1.0829418897628784
ligand_0.pkl,ligand_1828.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1828.pkl,0.9579459428787231
ligand_0.pkl,ligand_1829.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1829.pkl,0.9551931619644165
ligand_0.pkl,ligand_183.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_183.pkl,0.9104713201522827
ligand_0.pkl,ligand_1830.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1830.pkl,0.941226601600647
ligand_0.pkl,ligand_1831.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1831.pkl,0.954046368598938
ligand_0.pkl,ligand_1832.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1832.pkl,0.9592217206954956
ligand_0.pkl,ligand_1833.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1833.pkl,0.9577161073684692
ligand_0.pkl,ligand_1834.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1834.pkl,0.9697927236557007
ligand_0.pkl,ligand_1835.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1835.pkl,0.8719300031661987
ligand_0.pkl,ligand_1836.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1836.pkl,0.9133492708206177
ligand_0.pkl,ligand_1837.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1837.pkl,0.9649783372879028
ligand_0.pkl,ligand_1838.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1838.pkl,0.9917954206466675
ligand_0.pkl,ligand_1839.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1839.pkl,0.9482383728027344
ligand_0.pkl,ligand_184.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_184.pkl,0.9901367425918579
ligand_0.pkl,ligand_1840.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1840.pkl,0.940055251121521
ligand_0.pkl,ligand_1841.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1841.pkl,1.0363562107086182
ligand_0.pkl,ligand_1842.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1842.pkl,0.8965853452682495
ligand_0.pkl,ligand_1843.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1843.pkl,0.9949332475662231
ligand_0.pkl,ligand_1844.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1844.pkl,0.958663821220398
ligand_0.pkl,ligand_1845.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1845.pkl,0.9422906637191772
ligand_0.pkl,ligand_1846.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1846.pkl,0.9110971689224243
ligand_0.pkl,ligand_1847.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1847.pkl,0.9478349685668945
ligand_0.pkl,ligand_1848.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1848.pkl,0.9412640333175659
ligand_0.pkl,ligand_1849.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1849.pkl,0.9605759382247925
ligand_0.pkl,ligand_185.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_185.pkl,0.9254964590072632
ligand_0.pkl,ligand_1850.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1850.pkl,0.8532791137695312
ligand_0.pkl,ligand_1851.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1851.pkl,0.8937864899635315
ligand_0.pkl,ligand_1852.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1852.pkl,0.8344433307647705
ligand_0.pkl,ligand_1853.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1853.pkl,0.9532537460327148
ligand_0.pkl,ligand_1854.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1854.pkl,0.8364707231521606
ligand_0.pkl,ligand_1855.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1855.pkl,0.9800703525543213
ligand_0.pkl,ligand_1856.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1856.pkl,0.9158860445022583
ligand_0.pkl,ligand_1857.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1857.pkl,0.948642373085022
ligand_0.pkl,ligand_1858.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1858.pkl,0.806795597076416
ligand_0.pkl,ligand_1859.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1859.pkl,0.788835883140564
ligand_0.pkl,ligand_186.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_186.pkl,0.8327232003211975
ligand_0.pkl,ligand_1860.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1860.pkl,0.852379322052002
ligand_0.pkl,ligand_1861.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1861.pkl,0.9493805170059204
ligand_0.pkl,ligand_1862.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1862.pkl,0.9679691791534424
ligand_0.pkl,ligand_1863.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1863.pkl,0.902959942817688
ligand_0.pkl,ligand_1864.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1864.pkl,0.9336750507354736
ligand_0.pkl,ligand_1865.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1865.pkl,0.9117604494094849
ligand_0.pkl,ligand_1866.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1866.pkl,0.9701515436172485
ligand_0.pkl,ligand_1867.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1867.pkl,0.8964325189590454
ligand_0.pkl,ligand_1868.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1868.pkl,0.9602837562561035
ligand_0.pkl,ligand_1869.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\proQ\pickles\ligand_0.pkl,d:\PBCNet2.0\case\proQ\pickles\ligand_1869.pkl,0.9167286157608032
